"SYMBOL","ENTREZ_GENE_ID"
"FH",2271
"SEL1L3",23231
"CDV3",55573
"ALKBH5",54890
"NLRP1",22861
"SPAG7",9552
"ORC6",23594
"ZFHX4",79776
"ZC3HC1",51530
"RGS17",26575
"TMEM101",84336
"CD200",4345
"CCDC80",151887
"PSME1",5720
"PPP2R3C",55012
"HAUS4",54930
"JPH4",84502
"SLC7A8",23428
"OSGEP",55644
"SLC22A17",51310
"RNF31",55072
"SCFD1",23256
"G2E3",55632
"HECTD1",25831
"HNRNPC",3183
"SUPT16H",11198
"TOX4",9878
"GEMIN2",8487
"TINF2",26277
"TBL1Y",90665
"SEMA6A",57556
"TRPM7",54822
"TYRO3",7301
"WDR76",79968
"SNAP23",8773
"PHGDH",26227
"COL9A3",1299
"EZR",7430
"MYL6",4637
"AGO1",26523
"TEKT2",27285
"CLSPN",63967
"RFFL",117584
"MFSD11",79157
"DPYSL2",1808
"TGFB2",7042
"GPATCH2",55105
"NUP50",10762
"CDC45",8318
"COMT",1312
"ADA2",51816
"ECHDC1",55862
"LRRFIP2",9209
"SEC22C",9117
"XYLB",9942
"HDAC6",10013
"CDC6",990
"UPRT",139596
"CDC23",8697
"AAAS",8086
"CBX5",23468
"SUCO",51430
"MSH2",4436
"MAP3K1",4214
"DHPS",1725
"HOOK2",29911
"ARCN1",372
"TMEM38B",55151
"PSMD5",5711
"NUP188",23511
"CRAT",1384
"SH2D3C",10044
"NANS",54187
"WHRN",25861
"CWF19L1",55280
"SEMA4G",57715
"BTAF1",9044
"IKZF5",64376
"CYP26A1",1592
"SORBS1",10580
"BAMBI",25805
"WAC",51322
"CREM",1390
"NUBP2",10101
"HIVEP1",3096
"FKBP5",2289
"SRPK1",6732
"BRPF3",27154
"MRPS18A",55168
"TMEM14A",28978
"EFHC1",114327
"HSP90AB1",3326
"CDC5L",988
"ITPR3",3710
"ZNF184",7738
"DSP",1832
"SIRT1",23411
"HNRNPH3",3189
"IFT74",80173
"JAK2",3717
"ABL1",25
"ACOT7",11332
"SH3GLB1",51100
"CDC7",8317
"SYDE2",84144
"PCSK5",5125
"SCD",6319
"TMED1",11018
"ABLIM1",3983
"ERMP1",79956
"RAB18",22931
"NRP1",8829
"PRTFDC1",56952
"TSPAN15",23555
"H2AFY2",55506
"WASHC2A",387680
"MAST3",23031
"MZF1",7593
"OCEL1",79629
"MYO9B",4650
"PSMD8",5714
"FBXL19",54620
"STX1B",112755
"HSD3B7",80270
"SETD1A",9739
"BCL7C",9274
"EFNA2",1943
"CIRBP",1153
"ATP5F1D",513
"CBARP",255057
"HNRNPM",4670
"MARCH2",51257
"NDUFB7",4713
"TECR",9524
"TIMM13",26517
"CDC34",997
"MTAP",4507
"CEP170B",283638
"POLR2E",5434
"POLRMT",5442
"IZUMO4",113177
"RASSF7",8045
"GADD45B",4616
"PALM",5064
"MKNK2",2872
"ARVCF",421
"TRMT2A",27037
"RANBP1",5902
"ZDHHC8",29801
"KLHL22",84861
"MED15",51586
"SNAP29",9342
"CRKL",1399
"LZTR1",8216
"MMP11",4320
"CECR2",27443
"SMARCB1",6598
"DERL3",91319
"BCL2L13",23786
"CABIN1",23523
"SF3A1",10291
"RNF215",200312
"SPECC1L",23384
"PPIL2",23759
"YPEL1",29799
"SNRPD3",6634
"PES1",23481
"MAPK1",5594
"PPM1F",9647
"TOP3B",8940
"ESS2",8220
"CARD10",29775
"LRP5L",91355
"SLC25A1",6576
"GRK3",157
"PLA2G3",50487
"GGA1",26088
"HIRA",7290
"SH3BP1",23616
"LGALS1",3956
"HPS4",89781
"SRRD",402055
"PATZ1",23598
"TRIOBP",11078
"TFIP11",24144
"GCAT",23464
"ANKRD54",129138
"EIF3L",51386
"SNU13",4809
"MICALL1",85377
"POLR2F",5435
"SOX10",6663
"CCDC134",79879
"DEPDC5",9681
"PICK1",9463
"TTC28",23331
"CENPM",79019
"SEPTIN3",55964
"KDELR3",11015
"CYP2D6",1565
"CYP2D6",107987478
"CYP2D6",107987479
"DDX17",10521
"DMC1",11144
"TCF20",6942
"HSCB",150274
"CBY1",25776
"TOMM22",56993
"XBP1",7494
"RTCB",51493
"JOSD1",9929
"FBXO7",25793
"GTPBP1",9567
"POLDIP3",84271
"RAB36",9609
"TIMP3",7078
"PPP6R2",9701
"SBF1",6305
"SUN2",25777
"CYB5R3",1727
"DNAL4",10126
"LMF2",91289
"RHBDD3",25807
"PACSIN2",11252
"TTLL1",25809
"AP1B1",162
"HMGXB4",10042
"TOM1",10043
"NEFH",4744
"HMOX1",3162
"MCAT",27349
"THOC5",8563
"MCM5",4174
"ARSA",410
"TSPO",706
"TTLL12",23170
"RPL3",6122
"ZMAT5",55954
"RBFOX2",23543
"SYNGR1",9145
"TAB1",10454
"ASCC2",84164
"MTMR3",8897
"MIEF1",54471
"PNPLA3",80339
"MYH9",4627
"SAMM50",25813
"TXN2",25828
"FOXRED2",80020
"EIF3D",8664
"TNRC6B",23112
"SGSM3",27352
"IFT27",11020
"KIAA0930",23313
"SLC25A17",10478
"FAM118A",55007
"KCTD17",79734
"ST13",6767
"RBX1",9978
"EP300",2033
"L3MBTL2",83746
"RANGAP1",5905
"ZC3H7B",23264
"PHF5A",84844
"ACO2",50
"POLR3H",171568
"TRMU",55687
"PMM1",5372
"DESI1",27351
"CERK",64781
"BRD1",23774
"ZBED4",9889
"MLC1",23209
"KCNK10",54207
"ABHD4",63874
"KHNYN",23351
"FKBP3",2287
"SDR39U1",56948
"RBM23",55147
"PRMT5",10419
"AP4S1",11154
"POLE2",5427
"VCPKMT",79609
"SOS2",6655
"NIN",51199
"PYGL",5836
"TRIM9",114088
"PSMC6",5706
"GNPNAT1",64841
"DDHD1",80821
"CDKN3",1033
"CNIH1",10175
"CGRRF1",10668
"ATP6V1D",51382
"PIGH",5283
"PSMA3",5684
"VTI1B",10490
"TIMM9",26520
"GSTZ1",2954
"KIAA0586",9786
"TMED8",283578
"SAMD15",161394
"AHSA1",10598
"DAAM1",23002
"SPTLC2",9517
"RIN3",79890
"LGMN",5641
"ALKBH1",8846
"SNW1",22938
"CHGA",1113
"ITPK1",3705
"DHRS7",51635
"PPM1A",5494
"SIX4",51804
"GALNT16",57452
"CEP128",145508
"ERH",2079
"HIF1A",3091
"SUSD6",9766
"SRSF5",6430
"EIF5",1983
"DICER1",23405
"ZFYVE21",79038
"MTHFD1",4522
"ZC3H14",79882
"TELO2",9894
"PCNX1",22990
"GSKIP",51527
"VRK1",7443
"PSMC1",5700
"PPP4R3A",55671
"C14orf93",60686
"PSMB5",5693
"YY1",7528
"ACIN1",22985
"CCNB1IP1",57820
"TRIP11",9321
"APEX1",328
"PABPN1",8106
"EFS",10278
"ARHGAP5",394
"CINP",51550
"SRP54",6729
"CHD8",57680
"PCK2",5106
"DCAF11",80344
"PSMA6",5687
"NFKBIA",4792
"EMC9",51016
"PSME2",5721
"BRMS1L",84312
"REC8",9985
"TM9SF1",10548
"SEC23A",10484
"GMPR2",51292
"PNN",5411
"RABGGTA",5875
"NFATC4",4776
"PLTP",5360
"PCIF1",63935
"GSS",2937
"TRPC4AP",26133
"PYGB",5834
"ABHD12",26090
"GINS1",9837
"NINL",22981
"UQCC1",55245
"ZMYND8",23613
"IFT52",51098
"MYBL2",4605
"NDRG3",57446
"RAB5IF",55969
"RIMS4",140730
"PABPC1L",80336
"STK4",6789
"SALL4",57167
"ADNP",23394
"PFDN4",5203
"DOK5",55816
"CSTF1",1477
"BMP7",655
"RAE1",8480
"TPD52L2",7165
"DNAJC5",80331
"NELFCD",51497
"CTSZ",1522
"PRPF6",24148
"PRELID3B",51012
"MTG2",26164
"PSMA7",5688
"MRGBP",55257
"TCFL5",10732
"DIDO1",11083
"GID8",54994
"NKAIN4",128414
"ARFGAP1",55738
"EEF1A2",1917
"GMEB2",26205
"C20orf27",54976
"CDC25B",994
"ISM1",140862
"RNF24",11237
"ARFRP1",10139
"NDUFAF5",79133
"TRIB3",57761
"RASSF2",9770
"CSNK2A1",1457
"CDS2",8760
"HM13",81502
"SEC23B",10483
"PLCB4",5332
"MYL9",10398
"TM9SF4",9777
"CRNKL1",51340
"POFUT1",23509
"SAMHD1",25939
"KIF3B",9371
"MROH8",140699
"NOP56",10528
"MANBAL",63905
"IDH3B",3420
"MAPRE1",22919
"JAG1",182
"CDK5RAP1",51654
"SNTA1",6640
"TTI1",9675
"E2F1",1869
"RPRD1B",58490
"PXMP4",11264
"CHMP4B",128866
"CST3",1471
"ACTR5",79913
"WFDC2",10406
"AHCY",191
"FAM83D",81610
"DHX35",60625
"DNTTIP1",116092
"MAP1LC3A",84557
"SYNDIG1",79953
"PIGU",128869
"ACOT8",10005
"APMAP",57136
"ZNF516",9658
"CDH20",28316
"ADNP2",22850
"RBFA",79863
"USP14",9097
"VAPA",9218
"METTL4",64863
"LPIN2",9663
"SMCHD1",23347
"MYL12A",10627
"CEP76",79959
"CEP192",55125
"RNMT",8731
"SMAD7",4092
"LIPG",9388
"LAMA1",284217
"ANKRD12",23253
"POLI",11201
"MIB1",57534
"RBBP8",5932
"RIOK3",8780
"CSTF2",1478
"MXRA5",25878
"PSMD10",5716
"ATG4A",115201
"STS",412
"TBL1X",6907
"GPR143",4935
"PGRMC1",10857
"POLA1",5422
"MID1",4281
"NKAP",79576
"NXT2",55916
"ALG13",79868
"PRPS2",5634
"MOSPD1",56180
"AMMECR1",9949
"CHRDL1",91851
"WDR13",64743
"SUV39H1",6839
"SRPX",8406
"XIAP",331
"STAG2",10735
"ATP11C",286410
"ABCD1",215
"CCDC22",28952
"SYP",6855
"PLS3",5358
"NAA10",8260
"ELF4",2000
"SMARCA1",6594
"ZC3H12B",340554
"RBBP7",5931
"SLC25A14",9016
"FMR1",2332
"PIM2",11040
"SCML2",10389
"SLC35A2",7355
"PQBP1",10084
"PCSK1N",27344
"EMD",2010
"TAZ",6901
"PGK1",5230
"MAGT1",84061
"SMS",6611
"UBL4A",8266
"CD99L2",83692
"EEA1",8411
"RP2",6102
"JADE3",9767
"CDK16",5127
"USP11",8237
"PCYT1B",9468
"HTATSF1",27336
"TIMP1",7076
"KLHL4",56062
"FGD1",2245
"PIN4",5303
"PORCN",64840
"MAGED2",10916
"RBM3",5935
"SRPX2",27286
"ZDHHC15",158866
"CENPI",2491
"PBDC1",51260
"GLA",2717
"ARMCX3",51566
"BEX4",56271
"NDFIP2",54602
"FNDC3A",22862
"CDADC1",81602
"CAB39L",81617
"STK24",8428
"DNAJC3",5611
"UGGT2",55757
"ARHGEF7",8874
"FGF9",2254
"PARP4",143
"SUPT20H",55578
"MRPS31",10240
"SLC25A15",10166
"KPNA3",3839
"RGCC",28984
"VWA8",23078
"DGKH",160851
"KATNAL1",84056
"INTS6",26512
"DHRS12",79758
"TSC22D1",8848
"CLN5",1203
"MGRN1",23295
"ZNF629",23361
"CORO1A",11151
"MAPK3",5595
"GDPD3",79153
"ELMO3",79767
"PHKB",5257
"LYRM1",57149
"NUTF2",10204
"NUP93",9688
"CENPT",80152
"TSNAXIP1",55815
"NFAT5",10725
"LONP2",83752
"N4BP1",9683
"ARL2BP",23568
"PLLP",51090
"ZNF423",23090
"DHODH",1723
"CTCF",10664
"ACD",65057
"POLR2C",5432
"PARD6A",50855
"ZNF821",55565
"MMP15",4324
"USB1",79650
"CYB5B",80777
"NME3",4832
"NDRG4",65009
"PSMD7",5713
"SETD6",79918
"SLC38A7",55238
"VAC14",55697
"TANGO6",79613
"COG4",25839
"SLC7A6OS",84138
"SLC7A6",9057
"PLA2G15",23659
"WDR59",79726
"MON1B",22879
"CMC2",56942
"AXIN1",8312
"HCFC1R1",54985
"NPRL3",8131
"MLYCD",23417
"MPG",4350
"NECAB2",54550
"HSDL1",83693
"TAF1C",9013
"NAGPA",51172
"COTL1",23406
"USP10",9100
"TSC2",7249
"ZNF500",26048
"NME4",4833
"ABCC1",4363
"LMF1",64788
"CIAO3",64428
"MTHFSD",64779
"CLCN7",1186
"HAGHL",84264
"ANTKMT",65990
"SLC7A5",8140
"METRN",79006
"FBXO31",79791
"STUB1",10273
"RHBDL1",9028
"NUBP1",4682
"UBE2I",7329
"EEF2K",29904
"CAPN15",6650
"PIEZO1",9780
"GSPT1",2935
"ZNF174",7727
"CLUAP1",23059
"UBFD1",56061
"EARS2",124454
"ELOB",6923
"GGA2",23062
"CPPED1",55313
"USP31",57478
"HMOX2",3163
"DNAJA3",9093
"BFAR",51283
"SALL1",6299
"TOX3",27324
"RBL2",5934
"QPRT",23475
"XYLT1",64131
"RPGRIP1L",23322
"MAZ",4150
"STX4",6810
"CDIPT",10423
"BCKDK",10295
"KAT8",84148
"NOMO1",23420
"CCP110",9738
"VPS35L",57020
"RNF40",9810
"KNOP1",400506
"AAGAB",79719
"LACTB",114294
"CORO2B",10391
"CSK",1445
"HERC1",8925
"TRIP4",9325
"MTFMT",123263
"RASL12",51285
"AP3B2",8120
"IGDCC4",57722
"RAB11A",8766
"TTC23",64927
"CD276",80381
"FAH",2184
"RPAP1",26015
"HOMER2",9455
"EHD4",30844
"TMEM87A",25963
"ZNF106",64397
"CEP152",22995
"DTWD1",56986
"FAM189A1",23359
"GABPB1",2553
"TJP1",7082
"BMF",90427
"DMXL2",23312
"SCG3",29106
"DNAJC17",55192
"EIF3J",8669
"SPG11",80208
"VPS18",57617
"OIP5",11339
"BLOC1S6",26258
"MYEF2",50804
"CSPP1",79848
"ZDHHC2",51201
"BRF2",55290
"TRIM35",23087
"ZFAND1",79752
"CA2",760
"FZD3",7976
"INTS9",55756
"RIPK2",8767
"EYA1",2138
"NBN",4683
"CPQ",10404
"DECR1",1666
"CALB1",793
"IMPAD1",54928
"SFRP1",6422
"LAPTM4B",55353
"UBE2W",55284
"POP1",10940
"IKBKB",3551
"PLAT",5327
"JPH1",56704
"STK3",6788
"GDAP1",54332
"RAB2A",5862
"EIF3E",3646
"EMC2",9694
"ZC2HC1A",51101
"STMN2",11075
"ARMC1",55156
"TRPS1",7227
"CHRAC1",54108
"NCALD",83988
"SNX16",64089
"UBR5",51366
"TSTA3",7264
"PYCR3",65263
"EEF1D",1936
"SQLE",6713
"INTS10",55174
"ERI1",90459
"SLC39A14",23516
"MTMR9",66036
"LEPROTL1",23484
"DCTN6",10671
"R3HCC1",203069
"GSR",2936
"UBXN8",7993
"PPP2CB",5516
"ERICH1",157697
"NEFM",4741
"TUSC3",7991
"ARHGEF10",9639
"KLHDC4",54758
"MCM4",4173
"KCTD9",54793
"ASAH1",427
"BNIP3L",665
"MAN2B1",4125
"NUCB1",4924
"GYS1",2997
"ECH1",1891
"HNRNPL",3191
"NFKBIB",4793
"SNRNP70",6625
"CLPTM1",1209
"RELB",5971
"CLASRP",11129
"LIN7B",64130
"PPP1R37",284352
"FCGRT",2217
"PIH1D1",55011
"ARHGEF18",23370
"PPP1R13L",10848
"ERCC2",2068
"DOT1L",84444
"PLEKHJ1",55111
"RNASEH2A",10535
"CD37",951
"SF3A2",8175
"AMH",268
"DKKL1",27120
"OAZ1",4946
"TRMT1",55621
"STX10",8677
"DMPK",1760
"TBC1D17",79735
"CCDC130",81576
"PTOV1",53635
"TLE5",166
"NOVA2",4858
"SGTA",6449
"MED25",81857
"SNAPC2",6618
"C19orf53",28974
"TIMM44",10469
"CCDC61",729440
"IL27RA",9466
"ASF1B",55723
"VRK3",51231
"FAM32A",26017
"PPP6R1",22870
"C19orf44",84167
"MED26",9441
"OLFM2",93145
"AKAP8",10270
"ILVBL",10994
"ZNF419",79744
"SYDE1",85360
"SLC1A6",6511
"POP4",10775
"CCNE1",898
"URI1",8725
"PDCD5",9141
"ANKRD27",84079
"RPS16",6217
"TIMM50",92609
"FBL",2091
"DYRK1B",9149
"GPI",2821
"AKT2",208
"PLD3",23646
"PRX",57716
"PIAS4",51588
"NUMBL",9253
"YJU2",55702
"SHD",56961
"TBCB",1155
"FSD1",79187
"POLR2I",5438
"CLIP3",25999
"SLC1A5",6510
"PRKD2",25865
"APLP1",333
"CACTIN",58509
"CCDC9",26093
"HNRNPUL1",11100
"FZR1",51343
"BBC3",27113
"TGFB1",7040
"DMAC2",55101
"PLIN3",10226
"MRPL4",51073
"RPS19",6223
"NOP53",29997
"ETFB",2109
"BABAM1",29086
"TYK2",7297
"CDC37",11140
"NAPA",8775
"RABAC1",10567
"ATP1A3",478
"MEIS3",56917
"PTPRS",5802
"CNFN",84518
"MEGF8",1954
"KDELR1",10945
"CYTH2",9266
"GRWD1",83743
"CLEC11A",6320
"CARD8",22900
"LIG1",3978
"ZNF175",7728
"RAB3D",9545
"TMEM205",374882
"PLPPR2",64748
"BCAT2",587
"MIER2",54531
"PLEKHA4",57664
"PPP2R1A",5518
"TNPO2",30000
"WDR83OS",51398
"CACNG7",59284
"GCDH",2639
"DNASE2",1777
"MAST1",22983
"LENG1",79165
"PRPF31",26121
"TFPT",29844
"RPL18A",6142
"RAB3A",5864
"ISYNA1",51477
"ELL",8178
"CRTC1",23373
"COPE",11316
"DDX49",54555
"ARMC6",93436
"TMEM147",10430
"TMEM59L",25789
"USF2",7392
"LSR",51599
"KXD1",79036
"FKBP8",23770
"SUGP1",57794
"ZNF14",7561
"PBX4",80714
"ERF",2077
"GSK3A",2931
"ATP13A1",57130
"ZNF574",64763
"GRIK5",2901
"SIPA1L3",23094
"ZNF85",7639
"ETHE1",23474
"CADM4",199731
"SMG9",56006
"AVL9",23080
"GTPBP10",85865
"CDK6",1021
"PMPCB",9512
"DNAJC2",27000
"TFPI2",7980
"BET1",10282
"NAMPT",10135
"TWISTNB",221830
"PON2",5445
"ITGB8",3696
"HBP1",26959
"DUS4L",11062
"SP4",6671
"WDR91",29062
"CBLL1",79872
"MTPN",136319
"PTN",5764
"MPP6",51678
"GSDME",1687
"ZC3HAV1",56829
"TTC26",79989
"OGDH",4967
"H2AFV",94239
"LMBR1",64327
"DNAJB6",10049
"HOXA2",3199
"LFNG",3955
"BRAT1",221927
"IQCE",23288
"TSPAN12",23554
"SSBP1",6742
"CPED1",79974
"HIBADH",11112
"TAX1BP1",8887
"CPVL",54504
"GRB10",2887
"ABHD11",83451
"FKBP14",55033
"PLEKHA8",84725
"STX1A",6804
"NOD1",10392
"GARS",2617
"EPHB6",2051
"CASP2",835
"CHCHD2",51142
"HSPB1",3315
"NPTX2",4885
"PDAP1",11333
"BUD31",8896
"ZKSCAN1",7586
"EIF3B",8662
"SNX8",29886
"NUDT1",4521
"PTPRZ1",5803
"TAF6",6878
"WASL",8976
"AIMP2",7965
"MOSPD3",64598
"PCOLCE",5118
"RBM28",55131
"USP42",84132
"IMPDH1",3614
"AGFG2",3268
"LSM5",23658
"SERPINE1",5054
"AP1S1",1174
"C1GALT1",56913
"PLOD3",8985
"RPA3",6119
"ZNHIT1",10467
"CLDN15",24146
"GLCCI1",113263
"PHF14",9678
"NRF1",4899
"TMEM106B",54664
"EZH2",2146
"CEP41",95681
"ZNF862",643641
"MEST",4232
"ANKMY2",57037
"TSPAN13",27075
"RARRES2",5919
"CHCHD3",54927
"GLI3",2737
"PSMA2",5683
"MRPL32",64983
"COA1",55744
"BLVRA",644
"URGCP",55665
"TMEM248",55069
"RHEB",6009
"PRKAG2",51422
"AEBP1",165
"POLD2",5425
"BCL7B",9275
"YKT6",10652
"TBL2",26608
"CLIP2",7461
"EIF4H",7458
"LIMK1",3984
"LHX2",9355
"FKTN",2218
"FSD1L",83856
"CNTNAP3",79937
"SPIN1",10927
"TMEM245",23731
"MEGF9",1955
"CORO2A",7464
"TGFBR1",7046
"SEC61B",10952
"C5",727
"TLE4",7091
"LHX6",26468
"PTGR1",22949
"SUSD1",64420
"AKNA",80709
"DNM1",1759
"ENG",2022
"AK1",203
"CDC37L1",55664
"PLGRKT",55848
"TBC1D13",54662
"RIC1",57589
"KDM4C",23081
"KANK1",23189
"ELAVL2",1993
"NCS1",23413
"TESK1",7016
"FUBP3",8939
"CREB3",10488
"RGP1",9827
"MPDZ",8777
"DDX58",23586
"EDF1",8721
"PIP5K1B",8395
"BAG1",573
"RAPGEF1",2889
"NPDC1",56654
"SETX",23064
"ABCA2",20
"SHB",6461
"UBE2R2",54926
"ABHD17B",51104
"EXOSC3",51010
"ZFAND5",7763
"DVL1",1855
"PDLIM1",9124
"CCNJ",54619
"ATRNL1",26033
"HPS1",3257
"PHYH",5264
"RASSF4",83937
"DNMBP",23268
"RAB11FIP2",22841
"CXCL12",6387
"ERLIN1",10613
"EIF3A",8661
"TRDMT1",1787
"DDX50",79009
"MAPK8",5599
"SEC23IP",11196
"ATE1",11101
"NSMCE4A",54780
"PLEKHA1",59338
"PALD1",27143
"UNC5B",219699
"MICU1",10367
"PPP3CB",5532
"CCSER2",54462
"BMPR1A",657
"MINPP1",9562
"ACTA2",59
"LIPA",3988
"TWNK",56652
"LZTS2",84445
"SFXN3",81855
"KAZALD1",81621
"FBXW4",6468
"NPM3",10360
"TNKS2",80351
"GBF1",8729
"ARHGAP21",57584
"FBXL15",79176
"CUEDC2",79004
"SUFU",51684
"ANKRD26",22852
"ACBD5",91452
"LHPP",64077
"LARP4B",23185
"GTPBP4",23560
"EDRF1",26098
"BCCIP",56647
"MTPAP",55149
"SH3PXD2A",9644
"PITRM1",10531
"STN1",79991
"MAP3K8",1326
"DKK1",22943
"EBF3",253738
"GLRX3",10539
"SORCS1",114815
"TASOR2",54906
"XPNPEP1",7511
"SMC3",9126
"SHOC2",8036
"TFAM",7019
"CCDC6",8030
"CUL2",8453
"CCNY",219771
"UBE2S",27338
"RPL28",6158
"ZMIZ1",57178
"DNAJC12",56521
"PPIF",10105
"PBLD",64081
"TSPAN14",81619
"LGI1",9211
"TBC1D12",23232
"NUFIP2",57532
"GIT1",28964
"RPL19",6143
"FBXL20",84961
"UBTF",7343
"PSMD3",5709
"CASC3",22794
"RAPGEFL1",51195
"WNT3",7473
"WNT3",101929777
"RAD51C",5889
"MTMR4",9110
"TRIM37",4591
"DHX40",79665
"TUBD1",51174
"KPNB1",3837
"GOSR2",9570
"RPS6KB1",6198
"TRIM16L",147166
"CDK5RAP3",80279
"CBX1",10951
"RECQL5",9400
"PIGL",9487
"GALK1",2584
"INTS2",57508
"CAMTA2",23125
"MED13",9969
"ENO3",2027
"PFN1",5216
"RNF167",26001
"SLC25A11",8402
"RASD1",51655
"RAI1",10743
"NUP88",4927
"C1QBP",708
"BLMH",642
"CPD",1362
"GOSR1",9527
"CCDC47",57003
"MED31",51003
"DRG2",1819
"FTSJ3",117246
"AKAP10",11216
"SMARCD2",6603
"SYNGR2",9144
"B9D1",27077
"UTP6",55813
"DDX5",1655
"C17orf75",64149
"CYTH1",9267
"PSMD11",5717
"LGALS3BP",3959
"CCL2",6347
"PEX12",5193
"KAT2A",2648
"RAB5C",5878
"NAGLU",4669
"MLX",6945
"CNTNAP1",8506
"EZH1",2145
"PPP1R9B",84687
"COL1A1",1277
"MRPL27",51264
"VAT1",10493
"LRRC59",55379
"RND2",8153
"HDAC5",10014
"LUC7L3",51747
"MPP2",4355
"SMURF2",64750
"DUSP3",1845
"EFTUD2",9343
"PRKAR1A",5573
"EFNB3",1949
"YWHAE",7531
"MMD",23531
"DPH1",1801
"MAP2K6",5608
"DHRS7B",25979
"WSB1",26118
"SLC9A3R1",9368
"NAT9",26151
"TMEM104",54868
"TNFAIP1",7126
"IFT20",90410
"TMEM97",27346
"CDR2L",30850
"PMP22",5376
"UNC119",9094
"ALDOC",230
"SUPT6H",6830
"RAB34",83871
"PHF12",57649
"TMEM33",55161
"SLAIN2",57606
"OCIAD1",54940
"DCUN1D4",23142
"USP46",64854
"CHIC2",26511
"NMU",10874
"KIAA1211",57482
"LAMTOR3",8649
"NFKB1",4790
"MANBA",4126
"UBE2D3",7323
"MAPK10",5602
"ELF2",1998
"NDUFC1",4717
"TBC1D9",23158
"ZNF330",27309
"INPP4B",8821
"GAB1",2549
"KLHL2",11275
"CPE",1363
"RPL34",6164
"WFS1",7466
"GRPEL1",80273
"GAR1",54433
"FRG1",2483
"CLCN3",1182
"AADAT",51166
"GALNT7",51809
"DHX15",1665
"SEPSECS",51091
"TRIM2",23321
"FBXW7",55294
"NEIL3",55247
"TBC1D19",55296
"NSD2",7468
"SH3D19",152503
"STIM2",57620
"MFSD10",10227
"GLRB",2743
"RAPGEF2",9693
"SNX25",83891
"UFSP2",55325
"KLF3",51274
"KLHL5",51088
"NCAPG",64151
"UGDH",7358
"DDX25",29118
"CTSC",1075
"CCDC34",91057
"ZBTB16",7704
"ELP4",26610
"ZPR1",8882
"MTCH2",23788
"FNBP4",23360
"SC5D",6309
"B3GAT1",27087
"HSPA8",3312
"VWA5A",4013
"DNAJC4",3338
"LPXN",9404
"DTX4",23220
"ATG2A",23130
"EHD1",10938
"OSBP",5007
"UNC93B1",81622
"PUS3",83480
"DCPS",28960
"KMT5B",51111
"FOXRED1",55572
"PPP6R3",55291
"NRXN2",9379
"ST3GAL4",6484
"CCND1",595
"CCDC86",79080
"PRPF19",27339
"TMEM109",79073
"TRIM3",10612
"CHORDC1",26973
"ANAPC15",25906
"PANX1",24145
"ARHGEF17",9828
"CEP164",22897
"RNF141",50862
"EIF4G2",1982
"GALNT18",374378
"BIRC2",329
"UBE4A",9354
"DDX6",1656
"CBL",867
"NECTIN1",5818
"HIPK3",10114
"KIAA1549L",25758
"FBXO3",26273
"PDHX",8050
"COMMD9",29099
"MDK",4192
"AMBRA1",55626
"MADD",8567
"NAA40",79829
"CARS",833
"CD81",975
"SLC35F2",54733
"SOX6",55553
"C11orf58",10944
"PITPNM1",9600
"RPS13",6207
"AIP",9049
"NUP98",4928
"NDUFS8",4728
"TCIRG1",10312
"CHKA",1119
"HPS5",11234
"GTF2H1",2965
"PTPN5",84867
"P3H3",10536
"PPFIBP1",8496
"PRPF40B",25766
"PRDM4",11108
"COQ5",84274
"CORO1C",23603
"ASIC1",41
"CAPRIN2",65981
"TSPAN11",441631
"KCTD10",83892
"SLC11A2",4891
"MLEC",9761
"MVK",4598
"CSRNP2",81566
"CAMKK2",10645
"ATP5F1B",506
"PTGES3",10728
"BCL7A",605
"RSRC2",65117
"LIN7A",8825
"KRT18",3875
"ACSS3",79611
"TNS2",23371
"PPM1H",57460
"METAP2",10988
"LTA4H",4048
"ELK3",2004
"WNT5B",81029
"MAGOHB",55110
"ITFG2",55846
"FOXM1",2305
"PRR4",5554
"PRR4",11272
"PARP11",57097
"ARPC3",10094
"GPN3",51184
"VPS29",51699
"RAD51AP1",10635
"CUX2",23316
"SH2B3",10019
"MANSC1",54682
"DUSP16",80824
"CREBL2",1389
"ACAD10",80724
"ALDH2",217
"CDKN1B",1027
"NAA25",80018
"CDK2AP1",8099
"ARHGDIB",397
"GTF2H3",2967
"EIF2B1",1967
"DDX55",57696
"SLC38A1",81539
"C12orf49",79794
"FZD10",11211
"RFC5",5985
"STX2",2054
"COPZ1",22818
"CAND1",55832
"RAB5B",5869
"MDM1",56890
"NUP107",57122
"CNOT2",4848
"TIMELESS",8914
"CPSF6",11052
"KRR1",11103
"MRPL51",51258
"GAPDH",2597
"NOP2",4839
"CHD4",1108
"UHRF1BP1L",23074
"COPS7A",50813
"ING4",51147
"GNB3",2784
"CDCA3",83461
"CHPT1",56994
"USP5",8078
"TPI1",7167
"GNPTAB",79158
"SPSB2",84727
"ENO2",2026
"ATN1",1822
"C12orf57",113246
"LPCAT3",10162
"NT5DC3",51559
"SUDS3",64426
"GOLT1B",51026
"LDHB",3945
"PRKAB1",5564
"CMAS",55907
"HCFC2",29915
"ST8SIA1",6489
"C2CD5",9847
"RAB35",11021
"PHC1",1911
"COX6A1",1337
"RFX4",5992
"RIC8B",55188
"SRSF9",8683
"FGFR1OP2",26127
"COL12A1",1303
"TDP2",51567
"DSE",29940
"RWDD1",51389
"RSPH4A",345895
"TMEM14C",51522
