"","NGenes","Direction","PValue","FDR"
"REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION",0,"Up",2,1
"REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",0,"Up",2,1
"REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION",0,"Up",2,1
"REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION",0,"Up",2,1
"REACTOME_COHESIN_LOADING_ONTO_CHROMATIN",0,"Up",2,1
"REACTOME_DISEASES_ASSOCIATED_WITH_VISUAL_TRANSDUCTION",0,"Up",2,1
"REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE",0,"Up",2,1
"REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION",0,"Up",2,1
"REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES",0,"Up",2,1
"REACTOME_THE_PHOTOTRANSDUCTION_CASCADE",0,"Up",2,1
"REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA",0,"Up",2,1
"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",0,"Up",2,1
"REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE",0,"Up",2,1
"REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP",0,"Up",2,1
"REACTOME_CELLULAR_SENESCENCE",0,"Up",2,1
"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF",0,"Up",2,1
"REACTOME_ONCOGENE_INDUCED_SENESCENCE",0,"Up",2,1
"REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE",0,"Up",2,1
"REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH",0,"Up",2,1
"REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY",0,"Up",2,1
"REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION",0,"Up",2,1
"REACTOME_SIGNALING_BY_LEPTIN",0,"Up",2,1
"REACTOME_SIGNALING_BY_NOTCH1_IN_CANCER",0,"Up",2,1
"REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER",0,"Up",2,1
"REACTOME_INSULIN_PROCESSING",0,"Up",2,1
"REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1:M1580_K2555_TRANSLOCATION_MUTANT",0,"Up",2,1
"REACTOME_STIMULI_SENSING_CHANNELS",0,"Up",2,1
"REACTOME_EPH_EPHRIN_SIGNALING",0,"Up",2,1
"REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER",0,"Up",2,1
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION",0,"Up",2,1
"REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE",0,"Up",2,1
"REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION",0,"Up",2,1
"REACTOME_FCERI_MEDIATED_CAPLUS2_MOBILIZATION",0,"Up",2,1
"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION",0,"Up",2,1
"REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION",0,"Up",2,1
"REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION",0,"Up",2,1
"REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",0,"Up",2,1
"REACTOME_PEPTIDE_HORMONE_METABOLISM",0,"Up",2,1
"REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN",0,"Up",2,1
"REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7",0,"Up",2,1
"REACTOME_SUMOYLATION",0,"Up",2,1
"REACTOME_NUCLEAR_ENVELOPE_REASSEMBLY",0,"Up",2,1
"REACTOME_LAMININ_INTERACTIONS",0,"Up",2,1
"REACTOME_SYNDECAN_INTERACTIONS",0,"Up",2,1
"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS",0,"Up",2,1
"REACTOME_ECM_PROTEOGLYCANS",0,"Up",2,1
"REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS",0,"Up",2,1
"REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS",0,"Up",2,1
"REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS",0,"Up",2,1
"REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2:SAE1",0,"Up",2,1
"REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9",0,"Up",2,1
"REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED",0,"Up",2,1
"REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS",0,"Up",2,1
"REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION",0,"Up",2,1
"REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION",0,"Up",2,1
"REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA",0,"Up",2,1
"REACTOME_HDACS_DEACETYLATE_HISTONES",0,"Up",2,1
"REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES",0,"Up",2,1
"REACTOME_HDMS_DEMETHYLATE_HISTONES",0,"Up",2,1
"REACTOME_HATS_ACETYLATE_HISTONES",0,"Up",2,1
"REACTOME_RMTS_METHYLATE_HISTONE_ARGININES",0,"Up",2,1
"REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO",0,"Up",2,1
"REACTOME_GLYCOGEN_STORAGE_DISEASES",0,"Up",2,1
"REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS",0,"Up",2,1
"REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS",0,"Up",2,1
"REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING",0,"Up",2,1
"REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN",0,"Up",2,1
"REACTOME_TRP_CHANNELS",0,"Up",2,1
"REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM",0,"Up",2,1
"REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM",0,"Up",2,1
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES",0,"Up",2,1
"REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY",0,"Up",2,1
"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER",0,"Up",2,1
"REACTOME_GLYCOGEN_SYNTHESIS",0,"Up",2,1
"REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM",0,"Up",2,1
"REACTOME_REGULATION_BY_C_FLIP",0,"Up",2,1
"REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE",0,"Up",2,1
"REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR",0,"Up",2,1
"REACTOME_HSF1_ACTIVATION",0,"Up",2,1
"REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS",0,"Up",2,1
"REACTOME_ATTENUATION_PHASE",0,"Up",2,1
"REACTOME_HSF1_DEPENDENT_TRANSACTIVATION",0,"Up",2,1
"REACTOME_GRB2:SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",0,"Up",2,1
"REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM",0,"Up",2,1
"REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE",0,"Up",2,1
"REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD",0,"Up",2,1
"REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE",0,"Up",2,1
"REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS",0,"Up",2,1
"REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1",0,"Up",2,1
"REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2",0,"Up",2,1
"REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15",0,"Up",2,1
"REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D",0,"Up",2,1
"REACTOME_LOSS_OF_FUNCTION_OF_TGFBR1_IN_CANCER",0,"Up",2,1
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53",0,"Up",2,1
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",0,"Up",2,1
"REACTOME_NETRIN_1_SIGNALING",0,"Up",2,1
"REACTOME_NEPHRIN_FAMILY_INTERACTIONS",0,"Up",2,1
"REACTOME_SIGNALING_BY_ROBO_RECEPTORS",0,"Up",2,1
"REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX",0,"Up",2,1
"REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS",0,"Up",2,1
"REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS",0,"Up",2,1
"REACTOME_DISEASES_OF_GLYCOSYLATION",0,"Up",2,1
"REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA",0,"Up",2,1
"REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS",0,"Up",2,1
"REACTOME_CENTROSOME_MATURATION",0,"Up",2,1
"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0,"Up",2,1
"REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES",0,"Up",2,1
"REACTOME_PERK_REGULATES_GENE_EXPRESSION",0,"Up",2,1
"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES",0,"Up",2,1
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR",0,"Up",2,1
"REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES",0,"Up",2,1
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",0,"Up",2,1
"REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION",0,"Up",2,1
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES",0,"Up",2,1
"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING",0,"Up",2,1
"REACTOME_VASOPRESSIN_LIKE_RECEPTORS",0,"Up",2,1
"REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES",0,"Up",2,1
"REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS",0,"Up",2,1
"REACTOME_ALPHA_OXIDATION_OF_PHYTANATE",0,"Up",2,1
"REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION",0,"Up",2,1
"REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA",0,"Up",2,1
"REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS",0,"Up",2,1
"REACTOME_PD_1_SIGNALING",0,"Up",2,1
"REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING",0,"Up",2,1
"REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS",0,"Up",2,1
"REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC",0,"Up",2,1
"REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS",0,"Up",2,1
"REACTOME_DOPAMINE_RECEPTORS",0,"Up",2,1
"REACTOME_ADRENOCEPTORS",0,"Up",2,1
"REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS",0,"Up",2,1
"REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS",0,"Up",2,1
"REACTOME_LEUKOTRIENE_RECEPTORS",0,"Up",2,1
"REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12",0,"Up",2,1
"REACTOME_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA",0,"Up",2,1
"REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING",0,"Up",2,1
"REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE",0,"Up",2,1
"REACTOME_EPHRIN_SIGNALING",0,"Up",2,1
"REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS",0,"Up",2,1
"REACTOME_G_PROTEIN_BETA:GAMMA_SIGNALLING",0,"Up",2,1
"REACTOME_GLUTAMATE_BINDING_ACTIVATION_OF_AMPA_RECEPTORS_AND_SYNAPTIC_PLASTICITY",0,"Up",2,1
"REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION",0,"Up",2,1
"REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION",0,"Up",2,1
"REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA_PPARALPHA",0,"Up",2,1
"REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION",0,"Up",2,1
"REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP",0,"Up",2,1
"REACTOME_SIALIC_ACID_METABOLISM",0,"Up",2,1
"REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS",0,"Up",2,1
"REACTOME_CA2PLUS_PATHWAY",0,"Up",2,1
"REACTOME_PCP_CE_PATHWAY",0,"Up",2,1
"REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS",0,"Up",2,1
"REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS",0,"Up",2,1
"REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION",0,"Up",2,1
"REACTOME_REDUCTION_OF_CYTOSOLIC_CAPLUSPLUS_LEVELS",0,"Up",2,1
"REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1",0,"Up",2,1
"REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS",0,"Up",2,1
"REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND",0,"Up",2,1
"REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING",0,"Up",2,1
"REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS",0,"Up",2,1
"REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS",0,"Up",2,1
"REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION",0,"Up",2,1
"REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS",0,"Up",2,1
"REACTOME_BICARBONATE_TRANSPORTERS",0,"Up",2,1
"REACTOME_SODIUM_CALCIUM_EXCHANGERS",0,"Up",2,1
"REACTOME_SODIUM_PROTON_EXCHANGERS",0,"Up",2,1
"REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG",0,"Up",2,1
"REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS",0,"Up",2,1
"REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS",0,"Up",2,1
"REACTOME_POST_TRANSCRIPTIONAL_SILENCING_BY_SMALL_RNAS",0,"Up",2,1
"REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION",0,"Up",2,1
"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION",0,"Up",2,1
"REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS",0,"Up",2,1
"REACTOME_SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS",0,"Up",2,1
"REACTOME_ACTIVATION_OF_RAC1",0,"Up",2,1
"REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO",0,"Up",2,1
"REACTOME_INACTIVATION_OF_CDC42_AND_RAC1",0,"Up",2,1
"REACTOME_ORGANIC_ANION_TRANSPORTERS",0,"Up",2,1
"REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING",0,"Up",2,1
"REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING",0,"Up",2,1
"REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS",0,"Up",2,1
"REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS",0,"Up",2,1
"REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT",0,"Up",2,1
"REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION",0,"Up",2,1
"REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY",0,"Up",2,1
"REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION",0,"Up",2,1
"REACTOME_BINDING_OF_TCF_LEF:CTNNB1_TO_TARGET_GENE_PROMOTERS",0,"Up",2,1
"REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA",0,"Up",2,1
"REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY",0,"Up",2,1
"REACTOME_NAPLUS_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS",0,"Up",2,1
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE",0,"Up",2,1
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE",0,"Up",2,1
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING",0,"Up",2,1
"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS",0,"Up",2,1
"REACTOME_RAS_ACTIVATION_UPON_CA2PLUS_INFLUX_THROUGH_NMDA_RECEPTOR",0,"Up",2,1
"REACTOME_FREE_FATTY_ACID_RECEPTORS",0,"Up",2,1
"REACTOME_RSK_ACTIVATION",0,"Up",2,1
"REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS",0,"Up",2,1
"REACTOME_RELAXIN_RECEPTORS",0,"Up",2,1
"REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_GDP_MANNOSE",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE",0,"Up",2,1
"REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS",0,"Up",2,1
"REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING",0,"Up",2,1
"REACTOME_NRCAM_INTERACTIONS",0,"Up",2,1
"REACTOME_CHL1_INTERACTIONS",0,"Up",2,1
"REACTOME_NEUROFASCIN_INTERACTIONS",0,"Up",2,1
"REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING",0,"Up",2,1
"REACTOME_INTERLEUKIN_17_SIGNALING",0,"Up",2,1
"REACTOME_INTERLEUKIN_1_PROCESSING",0,"Up",2,1
"REACTOME_SIGNALING_BY_INTERLEUKINS",0,"Up",2,1
"REACTOME_OTHER_INTERLEUKIN_SIGNALING",0,"Up",2,1
"REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS",0,"Up",2,1
"REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA",0,"Up",2,1
"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA",0,"Up",2,1
"REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA",0,"Up",2,1
"REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA",0,"Up",2,1
"REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA",0,"Up",2,1
"REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING",0,"Up",2,1
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS",0,"Up",2,1
"REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS",0,"Up",2,1
"REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS",0,"Up",2,1
"REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS",0,"Up",2,1
"REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS",0,"Up",2,1
"REACTOME_DEGRADATION_OF_AXIN",0,"Up",2,1
"REACTOME_DEGRADATION_OF_DVL",0,"Up",2,1
"REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE",0,"Up",2,1
"REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION",0,"Up",2,1
"REACTOME_REPRESSION_OF_WNT_TARGET_GENES",0,"Up",2,1
"REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS",0,"Up",2,1
"REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS",0,"Up",2,1
"REACTOME_SIGNALING_BY_WNT_IN_CANCER",0,"Up",2,1
"REACTOME_CHROMATIN_ORGANIZATION",0,"Up",2,1
"REACTOME_PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX",0,"Up",2,1
"REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES",0,"Up",2,1
"REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS",0,"Up",2,1
"REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC",0,"Up",2,1
"REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3",0,"Up",2,1
"REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS",0,"Up",2,1
"REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4",0,"Up",2,1
"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING",0,"Up",2,1
"REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2",0,"Up",2,1
"REACTOME_O_LINKED_GLYCOSYLATION",0,"Up",2,1
"REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS",0,"Up",2,1
"REACTOME_MITOPHAGY",0,"Up",2,1
"REACTOME_PINK_PARKIN_MEDIATED_MITOPHAGY",0,"Up",2,1
"REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS",0,"Up",2,1
"REACTOME_REGULATED_NECROSIS",0,"Up",2,1
"REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY",0,"Up",2,1
"REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION",0,"Up",2,1
"REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS",0,"Up",2,1
"REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",0,"Up",2,1
"REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",0,"Up",2,1
"REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BONT_D",0,"Up",2,1
"REACTOME_DISEASES_OF_IMMUNE_SYSTEM",0,"Up",2,1
"REACTOME_DNA_METHYLATION",0,"Up",2,1
"REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN",0,"Up",2,1
"REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS",0,"Up",2,1
"REACTOME_MISSPLICED_LRP5_MUTANTS_HAVE_ENHANCED_BETA_CATENIN_DEPENDENT_SIGNALING",0,"Up",2,1
"REACTOME_RNF_MUTANTS_SHOW_ENHANCED_WNT_SIGNALING_AND_PROLIFERATION",0,"Up",2,1
"REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY",0,"Up",2,1
"REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING",0,"Up",2,1
"REACTOME_PROGRAMMED_CELL_DEATH",0,"Up",2,1
"REACTOME_REGULATION_OF_TNFR1_SIGNALING",0,"Up",2,1
"REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY",0,"Up",2,1
"REACTOME_HEDGEHOG_LIGAND_BIOGENESIS",0,"Up",2,1
"REACTOME_SIGNALING_BY_HEDGEHOG",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2",0,"Up",2,1
"REACTOME_MISMATCH_REPAIR",0,"Up",2,1
"REACTOME_SIGNALING_BY_RETINOIC_ACID",0,"Up",2,1
"REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL",0,"Up",2,1
"REACTOME_RA_BIOSYNTHESIS_PATHWAY",0,"Up",2,1
"REACTOME_MITOCHONDRIAL_TRANSLATION",0,"Up",2,1
"REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_DVL_INTERACTING_PROTEINS",0,"Up",2,1
"REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR",0,"Up",2,1
"REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION",0,"Up",2,1
"REACTOME_ORGANIC_CATION_TRANSPORT",0,"Up",2,1
"REACTOME_METABOLISM_OF_LIPIDS",0,"Up",2,1
"REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL",0,"Up",2,1
"REACTOME_PHASE_3_RAPID_REPOLARISATION",0,"Up",2,1
"REACTOME_CARDIAC_CONDUCTION",0,"Up",2,1
"REACTOME_PHASE_0_RAPID_DEPOLARISATION",0,"Up",2,1
"REACTOME_PHASE_2_PLATEAU_PHASE",0,"Up",2,1
"REACTOME_PHASE_1_INACTIVATION_OF_FAST_NAPLUS_CHANNELS",0,"Up",2,1
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS",0,"Up",2,1
