"InputCategories","UserDefinedCategories","Type","CorrectedPvalues","NumGenes","CategoryGenes"
"M18","brown4_Schafer__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.000712183459943103,95,"ENSG00000025772, ENSG00000031698, ENSG00000037757, ENSG00000040633, ENSG00000055070, ENSG00000060069, ENSG00000065600, ENSG00000071859, ENSG00000073050, ENSG00000095319, ENSG00000099821, ENSG00000100003, ENSG00000100038, ENSG00000100129, ENSG00000104979, ENSG00000105202, ENSG00000105996, ENSG00000106305, ENSG00000109066, ENSG00000112578, ENSG00000113645, ENSG00000114491, ENSG00000116584, ENSG00000117543, ENSG00000117748, ENSG00000118298, ENSG00000118960, ENSG00000120254, ENSG00000120656, ENSG00000123159, ENSG00000124217, ENSG00000124226, ENSG00000124571, ENSG00000125485, ENSG00000126088, ENSG00000126254, ENSG00000128045, ENSG00000129474, ENSG00000132382, ENSG00000133884, ENSG00000134686, ENSG00000134815, ENSG00000135083, ENSG00000138771, ENSG00000141084, ENSG00000141101, ENSG00000141985, ENSG00000143179, ENSG00000143321, ENSG00000143333, ENSG00000143398, ENSG00000143575, ENSG00000148297, ENSG00000148411, ENSG00000149480, ENSG00000159217, ENSG00000160563, ENSG00000161036, ENSG00000162783, ENSG00000164967, ENSG00000165271, ENSG00000165886, ENSG00000166166, ENSG00000166508, ENSG00000167657, ENSG00000168389, ENSG00000169230, ENSG00000172053, ENSG00000175093, ENSG00000176101, ENSG00000177854, ENSG00000179051, ENSG00000179134, ENSG00000180198, ENSG00000181026, ENSG00000181852, ENSG00000182199, ENSG00000183255, ENSG00000183655, ENSG00000187624, ENSG00000196924, ENSG00000197785, ENSG00000198960, ENSG00000204366, ENSG00000204387, ENSG00000204394, ENSG00000204498, ENSG00000204682, ENSG00000204685, ENSG00000205476, ENSG00000214706, ENSG00000224020, ENSG00000227057, ENSG00000241945, ENSG00000243927"
"M6","blue_Tylee__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.000750935553485511,36,"ENSG00000033327, ENSG00000068323, ENSG00000069399, ENSG00000072786, ENSG00000105514, ENSG00000108840, ENSG00000111859, ENSG00000112242, ENSG00000113916, ENSG00000116514, ENSG00000117676, ENSG00000119408, ENSG00000119669, ENSG00000120306, ENSG00000125505, ENSG00000137404, ENSG00000140443, ENSG00000142599, ENSG00000143367, ENSG00000143878, ENSG00000144802, ENSG00000158470, ENSG00000160211, ENSG00000163931, ENSG00000164713, ENSG00000167987, ENSG00000167996, ENSG00000168610, ENSG00000173638, ENSG00000177156, ENSG00000182541, ENSG00000184489, ENSG00000184557, ENSG00000185950, ENSG00000198355, ENSG00000221869"
"M5","CD9_Gandal__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.000774364508466257,15,"ENSG00000011243, ENSG00000104936, ENSG00000108773, ENSG00000112511, ENSG00000124587, ENSG00000130684, ENSG00000131748, ENSG00000140400, ENSG00000141503, ENSG00000161010, ENSG00000171298, ENSG00000172663, ENSG00000173404, ENSG00000182979, ENSG00000198276"
"M12","brown_Tylee__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00079651493953969,27,"ENSG00000058729, ENSG00000106355, ENSG00000106399, ENSG00000109775, ENSG00000117133, ENSG00000121350, ENSG00000128534, ENSG00000128708, ENSG00000134375, ENSG00000135698, ENSG00000141428, ENSG00000142892, ENSG00000143156, ENSG00000145331, ENSG00000145604, ENSG00000145781, ENSG00000146757, ENSG00000148444, ENSG00000151611, ENSG00000155100, ENSG00000155636, ENSG00000163002, ENSG00000163607, ENSG00000165512, ENSG00000168116, ENSG00000174842, ENSG00000198551"
"M11","saddlebrown_Schafer__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.000867343899786315,17,"ENSG00000071539, ENSG00000088325, ENSG00000091651, ENSG00000094804, ENSG00000100526, ENSG00000104738, ENSG00000117632, ENSG00000121152, ENSG00000128944, ENSG00000132646, ENSG00000143476, ENSG00000144554, ENSG00000152253, ENSG00000164104, ENSG00000164109, ENSG00000166451, ENSG00000171848"
"M12","CD7_Gandal__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.000941026391764934,20,"ENSG00000058729, ENSG00000083937, ENSG00000101310, ENSG00000104671, ENSG00000106355, ENSG00000109775, ENSG00000117133, ENSG00000123505, ENSG00000124795, ENSG00000128534, ENSG00000128708, ENSG00000131171, ENSG00000133731, ENSG00000136937, ENSG00000139687, ENSG00000141424, ENSG00000142892, ENSG00000168036, ENSG00000197045, ENSG00000206527"
"M17","19_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00107736399686862,12,"ENSG00000007866, ENSG00000018408, ENSG00000067182, ENSG00000077150, ENSG00000105137, ENSG00000105559, ENSG00000120690, ENSG00000142227, ENSG00000177426, ENSG00000181826, ENSG00000185650, ENSG00000213719"
"M2","M19_DeRosa35__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00122384049291584,19,"ENSG00000074211, ENSG00000077063, ENSG00000106537, ENSG00000109771, ENSG00000117598, ENSG00000155858, ENSG00000156486, ENSG00000163053, ENSG00000164796, ENSG00000165379, ENSG00000168824, ENSG00000173210, ENSG00000176884, ENSG00000179935, ENSG00000186472, ENSG00000197959, ENSG00000204130, ENSG00000229692, ENSG00000260464"
"M2","mod6_Gupta__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00130321138391569,43,"ENSG00000005810, ENSG00000006432, ENSG00000040341, ENSG00000041353, ENSG00000050030, ENSG00000066933, ENSG00000067221, ENSG00000075391, ENSG00000103942, ENSG00000109832, ENSG00000122417, ENSG00000123570, ENSG00000136531, ENSG00000139220, ENSG00000139915, ENSG00000145990, ENSG00000153253, ENSG00000153933, ENSG00000154127, ENSG00000154975, ENSG00000155744, ENSG00000155858, ENSG00000162188, ENSG00000163630, ENSG00000165434, ENSG00000166501, ENSG00000167508, ENSG00000174482, ENSG00000175161, ENSG00000178235, ENSG00000179240, ENSG00000179915, ENSG00000184672, ENSG00000186469, ENSG00000186472, ENSG00000188211, ENSG00000188227, ENSG00000243444, ENSG00000254429, ENSG00000259796, ENSG00000260630, ENSG00000261496, ENSG00000265579"
"M9","2_Voineagu__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00131782626401246,34,"ENSG00000041357, ENSG00000070501, ENSG00000092020, ENSG00000093144, ENSG00000100823, ENSG00000101457, ENSG00000105185, ENSG00000106028, ENSG00000111639, ENSG00000125870, ENSG00000125877, ENSG00000131475, ENSG00000131966, ENSG00000132432, ENSG00000133142, ENSG00000135316, ENSG00000136522, ENSG00000136897, ENSG00000137692, ENSG00000140307, ENSG00000147224, ENSG00000147669, ENSG00000163938, ENSG00000164258, ENSG00000165732, ENSG00000166226, ENSG00000170791, ENSG00000171202, ENSG00000174446, ENSG00000175581, ENSG00000180817, ENSG00000181610, ENSG00000204220, ENSG00000239900"
"M2","M17_Parikshak2013__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00143530036523961,47,"ENSG00000009694, ENSG00000069712, ENSG00000074211, ENSG00000096092, ENSG00000102290, ENSG00000102452, ENSG00000102678, ENSG00000103942, ENSG00000115840, ENSG00000117480, ENSG00000119865, ENSG00000123983, ENSG00000131018, ENSG00000132164, ENSG00000137941, ENSG00000139220, ENSG00000148948, ENSG00000149054, ENSG00000151883, ENSG00000151948, ENSG00000153012, ENSG00000153814, ENSG00000153933, ENSG00000160326, ENSG00000162929, ENSG00000164398, ENSG00000164983, ENSG00000165379, ENSG00000170396, ENSG00000173452, ENSG00000176884, ENSG00000181072, ENSG00000183023, ENSG00000183166, ENSG00000184408, ENSG00000184992, ENSG00000185742, ENSG00000187391, ENSG00000187957, ENSG00000188211, ENSG00000196189, ENSG00000198932, ENSG00000204267, ENSG00000223960, ENSG00000243444, ENSG00000250241, ENSG00000254429"
"M15","cyan_Tylee__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00164903270645733,11,"ENSG00000064490, ENSG00000065057, ENSG00000102030, ENSG00000104980, ENSG00000125458, ENSG00000139546, ENSG00000143793, ENSG00000179950, ENSG00000183751, ENSG00000184436, ENSG00000197530"
"M18","red_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00178433342042603,33,"ENSG00000003056, ENSG00000010165, ENSG00000025772, ENSG00000035403, ENSG00000066855, ENSG00000072736, ENSG00000108423, ENSG00000109534, ENSG00000112276, ENSG00000112578, ENSG00000114491, ENSG00000115484, ENSG00000118960, ENSG00000120656, ENSG00000126254, ENSG00000132382, ENSG00000133704, ENSG00000135083, ENSG00000141101, ENSG00000141380, ENSG00000151718, ENSG00000169230, ENSG00000172053, ENSG00000179051, ENSG00000179134, ENSG00000180198, ENSG00000181026, ENSG00000181163, ENSG00000183255, ENSG00000186625, ENSG00000196924, ENSG00000227057, ENSG00000241945"
"M16","red_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00221154078505935,26,"ENSG00000060982, ENSG00000064666, ENSG00000072110, ENSG00000087263, ENSG00000087269, ENSG00000100034, ENSG00000100522, ENSG00000100625, ENSG00000101335, ENSG00000101444, ENSG00000104472, ENSG00000112210, ENSG00000114019, ENSG00000119280, ENSG00000122786, ENSG00000125741, ENSG00000128567, ENSG00000130176, ENSG00000149591, ENSG00000151131, ENSG00000159873, ENSG00000162614, ENSG00000163584, ENSG00000198034, ENSG00000198467, ENSG00000213064"
"M9","CD5_Gandal__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00277792172188506,31,"ENSG00000011260, ENSG00000041357, ENSG00000070501, ENSG00000075089, ENSG00000078237, ENSG00000092020, ENSG00000100823, ENSG00000101132, ENSG00000106028, ENSG00000107937, ENSG00000111802, ENSG00000114446, ENSG00000114686, ENSG00000124532, ENSG00000131966, ENSG00000132432, ENSG00000134248, ENSG00000137547, ENSG00000137876, ENSG00000143756, ENSG00000147224, ENSG00000147669, ENSG00000163938, ENSG00000164163, ENSG00000164258, ENSG00000166226, ENSG00000169019, ENSG00000170791, ENSG00000171103, ENSG00000174446, ENSG00000180817"
"M17","CD4_Gandal__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00278381690568921,22,"ENSG00000007384, ENSG00000018408, ENSG00000079308, ENSG00000102935, ENSG00000104870, ENSG00000106211, ENSG00000107104, ENSG00000124067, ENSG00000129219, ENSG00000131095, ENSG00000136869, ENSG00000142227, ENSG00000144579, ENSG00000152284, ENSG00000155366, ENSG00000165458, ENSG00000166033, ENSG00000166925, ENSG00000177807, ENSG00000183580, ENSG00000185650, ENSG00000241839"
"M17","greenyellow_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00357781999003068,17,"ENSG00000100258, ENSG00000105137, ENSG00000117984, ENSG00000120690, ENSG00000120896, ENSG00000128283, ENSG00000142227, ENSG00000144579, ENSG00000155366, ENSG00000157933, ENSG00000161638, ENSG00000166925, ENSG00000169692, ENSG00000170653, ENSG00000173548, ENSG00000175938, ENSG00000183386"
"M6","brown4_Schafer__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00457048038104853,132,"ENSG00000004399, ENSG00000004455, ENSG00000005884, ENSG00000006062, ENSG00000006704, ENSG00000006744, ENSG00000047579, ENSG00000047849, ENSG00000064932, ENSG00000065485, ENSG00000068323, ENSG00000069399, ENSG00000072786, ENSG00000075618, ENSG00000087086, ENSG00000095380, ENSG00000099785, ENSG00000100304, ENSG00000100605, ENSG00000103044, ENSG00000103145, ENSG00000103222, ENSG00000103257, ENSG00000103550, ENSG00000104341, ENSG00000104635, ENSG00000104687, ENSG00000106683, ENSG00000108448, ENSG00000108828, ENSG00000109906, ENSG00000110057, ENSG00000110697, ENSG00000113070, ENSG00000117643, ENSG00000117676, ENSG00000118369, ENSG00000118785, ENSG00000119408, ENSG00000120306, ENSG00000121104, ENSG00000123130, ENSG00000125505, ENSG00000125931, ENSG00000126247, ENSG00000127418, ENSG00000128203, ENSG00000128342, ENSG00000128564, ENSG00000129038, ENSG00000130299, ENSG00000130304, ENSG00000132002, ENSG00000133874, ENSG00000136295, ENSG00000137193, ENSG00000137309, ENSG00000137404, ENSG00000138606, ENSG00000140564, ENSG00000142657, ENSG00000142871, ENSG00000143367, ENSG00000143819, ENSG00000143878, ENSG00000146555, ENSG00000149260, ENSG00000149541, ENSG00000149782, ENSG00000156675, ENSG00000156709, ENSG00000160211, ENSG00000160284, ENSG00000161011, ENSG00000161013, ENSG00000161179, ENSG00000161714, ENSG00000162522, ENSG00000162772, ENSG00000163064, ENSG00000163399, ENSG00000163485, ENSG00000163931, ENSG00000164054, ENSG00000164713, ENSG00000164733, ENSG00000164877, ENSG00000166106, ENSG00000166289, ENSG00000166426, ENSG00000166710, ENSG00000166965, ENSG00000167191, ENSG00000167987, ENSG00000167996, ENSG00000168505, ENSG00000168758, ENSG00000169032, ENSG00000169410, ENSG00000169738, ENSG00000169902, ENSG00000171094, ENSG00000172992, ENSG00000173545, ENSG00000173638, ENSG00000173801, ENSG00000173992, ENSG00000174516, ENSG00000174576, ENSG00000175505, ENSG00000175602, ENSG00000177156, ENSG00000179168, ENSG00000181788, ENSG00000182541, ENSG00000184371, ENSG00000184428, ENSG00000184489, ENSG00000184557, ENSG00000188766, ENSG00000196843, ENSG00000198355, ENSG00000198517, ENSG00000204388, ENSG00000204592, ENSG00000213699, ENSG00000221926, ENSG00000223496, ENSG00000224420, ENSG00000234745, ENSG00000257704, ENSG00000272655"
"M15","M14_DeRosa35__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00518516369432277,11,"ENSG00000064490, ENSG00000104529, ENSG00000105618, ENSG00000125458, ENSG00000127554, ENSG00000139546, ENSG00000172009, ENSG00000172922, ENSG00000174851, ENSG00000179950, ENSG00000213722"
"M8","yellow_Tylee__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00541484996258262,18,"ENSG00000061273, ENSG00000088038, ENSG00000099917, ENSG00000102858, ENSG00000103126, ENSG00000104081, ENSG00000105287, ENSG00000116786, ENSG00000129245, ENSG00000141510, ENSG00000141522, ENSG00000142002, ENSG00000156860, ENSG00000160741, ENSG00000164889, ENSG00000173039, ENSG00000177051, ENSG00000197063"
"M2","pink_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00555595952704669,37,"ENSG00000041353, ENSG00000050426, ENSG00000067221, ENSG00000102144, ENSG00000104154, ENSG00000105220, ENSG00000107282, ENSG00000115252, ENSG00000115977, ENSG00000118946, ENSG00000132164, ENSG00000132639, ENSG00000132975, ENSG00000136928, ENSG00000144278, ENSG00000147364, ENSG00000151092, ENSG00000152578, ENSG00000153233, ENSG00000157388, ENSG00000159399, ENSG00000159403, ENSG00000162105, ENSG00000164188, ENSG00000164796, ENSG00000165973, ENSG00000168546, ENSG00000169122, ENSG00000169282, ENSG00000173210, ENSG00000176055, ENSG00000179603, ENSG00000184408, ENSG00000185742, ENSG00000197959, ENSG00000198961, ENSG00000254429"
"M3","M12_Parikshak2013__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00568396627617586,32,"ENSG00000085514, ENSG00000089692, ENSG00000099338, ENSG00000109758, ENSG00000121716, ENSG00000124713, ENSG00000129946, ENSG00000132024, ENSG00000140398, ENSG00000141013, ENSG00000152117, ENSG00000162004, ENSG00000173137, ENSG00000173209, ENSG00000181016, ENSG00000182685, ENSG00000186567, ENSG00000187609, ENSG00000188747, ENSG00000196668, ENSG00000204248, ENSG00000204421, ENSG00000204428, ENSG00000205041, ENSG00000213640, ENSG00000224975, ENSG00000234630, ENSG00000234771, ENSG00000235245, ENSG00000239884, ENSG00000243302, ENSG00000254995"
"M2","10_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00603097101224876,24,"ENSG00000051382, ENSG00000075303, ENSG00000102144, ENSG00000105220, ENSG00000115840, ENSG00000123570, ENSG00000132975, ENSG00000135472, ENSG00000138078, ENSG00000145990, ENSG00000146352, ENSG00000148660, ENSG00000148798, ENSG00000154027, ENSG00000158301, ENSG00000163032, ENSG00000168546, ENSG00000168824, ENSG00000176595, ENSG00000183023, ENSG00000186310, ENSG00000186462, ENSG00000197959, ENSG00000260838"
"M9","red_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00851781364271482,37,"ENSG00000002549, ENSG00000013503, ENSG00000066379, ENSG00000072506, ENSG00000086200, ENSG00000092841, ENSG00000107937, ENSG00000111142, ENSG00000111196, ENSG00000111639, ENSG00000114767, ENSG00000115541, ENSG00000115946, ENSG00000116489, ENSG00000120800, ENSG00000125877, ENSG00000131475, ENSG00000132603, ENSG00000134371, ENSG00000134697, ENSG00000136522, ENSG00000137547, ENSG00000138385, ENSG00000143756, ENSG00000158417, ENSG00000159055, ENSG00000163938, ENSG00000164163, ENSG00000164258, ENSG00000165732, ENSG00000166265, ENSG00000170855, ENSG00000171135, ENSG00000172172, ENSG00000174446, ENSG00000175581, ENSG00000204220"
"M16","mod5_Gupta__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00915530632436101,20,"ENSG00000103187, ENSG00000105974, ENSG00000112576, ENSG00000114850, ENSG00000119280, ENSG00000125753, ENSG00000131446, ENSG00000131459, ENSG00000132561, ENSG00000134871, ENSG00000134910, ENSG00000140682, ENSG00000142089, ENSG00000148248, ENSG00000168374, ENSG00000169756, ENSG00000182718, ENSG00000183010, ENSG00000187498, ENSG00000187840"
"M9","M14_Parikshak2013__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.00970507650203373,24,"ENSG00000066379, ENSG00000107937, ENSG00000111142, ENSG00000112081, ENSG00000114686, ENSG00000115128, ENSG00000115875, ENSG00000134697, ENSG00000135486, ENSG00000135900, ENSG00000140307, ENSG00000154743, ENSG00000155438, ENSG00000160688, ENSG00000163468, ENSG00000166226, ENSG00000168002, ENSG00000168818, ENSG00000172262, ENSG00000180817, ENSG00000182004, ENSG00000198393, ENSG00000214485, ENSG00000229212"
"M14","brown_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.011157283066524,36,"ENSG00000002746, ENSG00000033122, ENSG00000055813, ENSG00000073969, ENSG00000085365, ENSG00000102466, ENSG00000107758, ENSG00000122008, ENSG00000125851, ENSG00000127152, ENSG00000128609, ENSG00000129682, ENSG00000142875, ENSG00000152402, ENSG00000152953, ENSG00000157680, ENSG00000162630, ENSG00000164129, ENSG00000164187, ENSG00000164418, ENSG00000165186, ENSG00000166006, ENSG00000169306, ENSG00000170419, ENSG00000170579, ENSG00000172260, ENSG00000174695, ENSG00000177432, ENSG00000177888, ENSG00000182901, ENSG00000184226, ENSG00000187068, ENSG00000188580, ENSG00000196277, ENSG00000206052, ENSG00000215475"
"M17","blue_Tylee__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.0126058595866466,21,"ENSG00000012822, ENSG00000035862, ENSG00000067182, ENSG00000077150, ENSG00000089351, ENSG00000100299, ENSG00000103507, ENSG00000104870, ENSG00000105329, ENSG00000110046, ENSG00000114353, ENSG00000117984, ENSG00000136869, ENSG00000159840, ENSG00000161638, ENSG00000166925, ENSG00000170345, ENSG00000183386, ENSG00000185650, ENSG00000186635, ENSG00000241839"
"M1","blue_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.0126181318875852,80,"ENSG00000004777, ENSG00000008735, ENSG00000047634, ENSG00000069424, ENSG00000069966, ENSG00000073803, ENSG00000075035, ENSG00000075340, ENSG00000077080, ENSG00000101204, ENSG00000101210, ENSG00000103034, ENSG00000103723, ENSG00000105613, ENSG00000105737, ENSG00000107560, ENSG00000109436, ENSG00000113391, ENSG00000116852, ENSG00000124194, ENSG00000126217, ENSG00000127585, ENSG00000128268, ENSG00000129159, ENSG00000129990, ENSG00000130822, ENSG00000133069, ENSG00000134376, ENSG00000134775, ENSG00000135144, ENSG00000135622, ENSG00000136040, ENSG00000137218, ENSG00000142549, ENSG00000143630, ENSG00000146216, ENSG00000149679, ENSG00000149926, ENSG00000151746, ENSG00000152433, ENSG00000156011, ENSG00000157985, ENSG00000158445, ENSG00000159905, ENSG00000161082, ENSG00000161298, ENSG00000161647, ENSG00000161681, ENSG00000162374, ENSG00000162706, ENSG00000163531, ENSG00000163704, ENSG00000163873, ENSG00000166405, ENSG00000167619, ENSG00000168243, ENSG00000169258, ENSG00000169783, ENSG00000171368, ENSG00000171735, ENSG00000171798, ENSG00000176171, ENSG00000181982, ENSG00000184156, ENSG00000185615, ENSG00000186231, ENSG00000186642, ENSG00000187372, ENSG00000187486, ENSG00000187672, ENSG00000196110, ENSG00000196361, ENSG00000196867, ENSG00000196876, ENSG00000197927, ENSG00000198910, ENSG00000212864, ENSG00000213023, ENSG00000240694, ENSG00000242173"
"M5","lightyellow_Schafer__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.0166398474387207,40,"ENSG00000006025, ENSG00000061938, ENSG00000072195, ENSG00000079432, ENSG00000095370, ENSG00000103269, ENSG00000103528, ENSG00000104885, ENSG00000104936, ENSG00000105519, ENSG00000107281, ENSG00000107331, ENSG00000110844, ENSG00000113108, ENSG00000114270, ENSG00000115756, ENSG00000127419, ENSG00000130589, ENSG00000130702, ENSG00000135502, ENSG00000139438, ENSG00000141582, ENSG00000156030, ENSG00000160179, ENSG00000160781, ENSG00000166793, ENSG00000169231, ENSG00000171680, ENSG00000172382, ENSG00000173404, ENSG00000182796, ENSG00000184271, ENSG00000185033, ENSG00000185133, ENSG00000198720, ENSG00000205903, ENSG00000213199, ENSG00000214021, ENSG00000215788, ENSG00000266714"
"M1","10_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.0166491446327462,26,"ENSG00000067057, ENSG00000067842, ENSG00000069424, ENSG00000074317, ENSG00000077080, ENSG00000100604, ENSG00000104863, ENSG00000106976, ENSG00000107518, ENSG00000110786, ENSG00000112796, ENSG00000113327, ENSG00000123360, ENSG00000130830, ENSG00000135423, ENSG00000135631, ENSG00000144290, ENSG00000149575, ENSG00000157445, ENSG00000158828, ENSG00000163577, ENSG00000163995, ENSG00000171735, ENSG00000172348, ENSG00000177301, ENSG00000197444"
"M4","greenyellow_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.0173237580199628,24,"ENSG00000087303, ENSG00000100934, ENSG00000109113, ENSG00000113140, ENSG00000122691, ENSG00000123268, ENSG00000135736, ENSG00000140577, ENSG00000149257, ENSG00000151233, ENSG00000155254, ENSG00000164294, ENSG00000176142, ENSG00000177951, ENSG00000178202, ENSG00000179954, ENSG00000181458, ENSG00000182158, ENSG00000184232, ENSG00000185483, ENSG00000189184, ENSG00000197256, ENSG00000198682, ENSG00000205978"
"M1","4_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.0188805154076086,25,"ENSG00000008056, ENSG00000072062, ENSG00000073150, ENSG00000099365, ENSG00000099822, ENSG00000116396, ENSG00000129159, ENSG00000131398, ENSG00000137218, ENSG00000139910, ENSG00000141750, ENSG00000142549, ENSG00000157782, ENSG00000158856, ENSG00000165813, ENSG00000166448, ENSG00000166862, ENSG00000167281, ENSG00000168993, ENSG00000171368, ENSG00000172350, ENSG00000181982, ENSG00000223459, ENSG00000228594, ENSG00000235477"
"M2","CD13_Gandal__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.0277531210990741,14,"ENSG00000005810, ENSG00000008277, ENSG00000065609, ENSG00000067715, ENSG00000091157, ENSG00000102678, ENSG00000114948, ENSG00000121871, ENSG00000136531, ENSG00000148798, ENSG00000154027, ENSG00000163032, ENSG00000168824, ENSG00000198689"
"M6","22_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.030006475794632,15,"ENSG00000004399, ENSG00000090975, ENSG00000110697, ENSG00000130720, ENSG00000136295, ENSG00000136848, ENSG00000140564, ENSG00000162522, ENSG00000163347, ENSG00000167987, ENSG00000182319, ENSG00000188766, ENSG00000196083, ENSG00000237238, ENSG00000267473"
"M17","CD1_Gandal__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.0314584519930893,26,"ENSG00000056661, ENSG00000090020, ENSG00000090615, ENSG00000103507, ENSG00000110046, ENSG00000110237, ENSG00000116604, ENSG00000117984, ENSG00000130479, ENSG00000134590, ENSG00000137726, ENSG00000139625, ENSG00000141867, ENSG00000154146, ENSG00000159840, ENSG00000160767, ENSG00000163050, ENSG00000172375, ENSG00000181222, ENSG00000183248, ENSG00000183741, ENSG00000185340, ENSG00000196498, ENSG00000196588, ENSG00000203685, ENSG00000213015"
