"","NGenes","Direction","PValue","FDR"
"GO_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_COAGULATION",0,"Up",2,1
"GO_MEMBRANE_BIOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_EPIDERMIS_DEVELOPMENT",0,"Up",2,1
"GO_FORMATION_OF_PRIMARY_GERM_LAYER",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_ENERGY_RESERVE_METABOLIC_PROCESS",0,"Up",2,1
"GO_GLYCOLIPID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_ACTIN_NUCLEATION",0,"Up",2,1
"GO_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_EPITHELIAL_CELL_DEVELOPMENT",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS",0,"Up",2,1
"GO_PROTEIN_LOCALIZATION_TO_KINETOCHORE",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_PHOTOPERIODISM",0,"Up",2,1
"GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_MESENCHYMAL_TO_EPITHELIAL_TRANSITION",0,"Up",2,1
"GO_ESTABLISHMENT_OF_ENDOTHELIAL_INTESTINAL_BARRIER",0,"Up",2,1
"GO_SALIVARY_GLAND_DEVELOPMENT",0,"Up",2,1
"GO_CELL_CYCLE_DNA_REPLICATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER",0,"Up",2,1
"GO_CHROMOSOME_CONDENSATION",0,"Up",2,1
"GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY",0,"Up",2,1
"GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS",0,"Up",2,1
"GO_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY",0,"Up",2,1
"GO_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY",0,"Up",2,1
"GO_EMBRYONIC_DIGIT_MORPHOGENESIS",0,"Up",2,1
"GO_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_GLIOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN",0,"Up",2,1
"GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY",0,"Up",2,1
"GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY",0,"Up",2,1
"GO_REGULATION_OF_DEVELOPMENTAL_GROWTH",0,"Up",2,1
"GO_MEMBRANE_DISASSEMBLY",0,"Up",2,1
"GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",0,"Up",2,1
"GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS",0,"Up",2,1
"GO_NADP_METABOLIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MRNA_PROCESSING",0,"Up",2,1
"GO_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS",0,"Up",2,1
"GO_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION",0,"Up",2,1
"GO_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN",0,"Up",2,1
"GO_METANEPHRIC_EPITHELIUM_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_FATTY_ACID_BETA_OXIDATION",0,"Up",2,1
"GO_ACTIN_FILAMENT_BASED_PROCESS",0,"Up",2,1
"GO_RESPONSE_TO_FLUID_SHEAR_STRESS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION",0,"Up",2,1
"GO_TRANSITION_METAL_ION_TRANSPORT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",0,"Up",2,1
"GO_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY",0,"Up",2,1
"GO_RESPONSE_TO_CORTICOSTEROID",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION",0,"Up",2,1
"GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",0,"Up",2,1
"GO_CELL_PROJECTION_ASSEMBLY",0,"Up",2,1
"GO_GLUCOCORTICOID_METABOLIC_PROCESS",0,"Up",2,1
"GO_PROTEIN_MATURATION",0,"Up",2,1
"GO_SKELETAL_MUSCLE_ADAPTATION",0,"Up",2,1
"GO_PROTEIN_N_LINKED_GLYCOSYLATION",0,"Up",2,1
"GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS",0,"Up",2,1
"GO_HINDLIMB_MORPHOGENESIS",0,"Up",2,1
"GO_LOOP_OF_HENLE_DEVELOPMENT",0,"Up",2,1
"GO_VESICLE_ORGANIZATION",0,"Up",2,1
"GO_KERATINOCYTE_PROLIFERATION",0,"Up",2,1
"GO_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_BINDING",0,"Up",2,1
"GO_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_MALE_GENITALIA_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_HYDROLASE_ACTIVITY",0,"Up",2,1
"GO_ENDOCARDIAL_CUSHION_DEVELOPMENT",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY",0,"Up",2,1
"GO_RESPONSE_TO_DIETARY_EXCESS",0,"Up",2,1
"GO_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION",0,"Up",2,1
"GO_BRANCH_ELONGATION_OF_AN_EPITHELIUM",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION",0,"Up",2,1
"GO_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS",0,"Up",2,1
"GO_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT",0,"Up",2,1
"GO_NEURON_MATURATION",0,"Up",2,1
"GO_THYMIC_T_CELL_SELECTION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS",0,"Up",2,1
"GO_COENZYME_A_METABOLIC_PROCESS",0,"Up",2,1
"GO_PROTEIN_LOCALIZATION_TO_CILIUM",0,"Up",2,1
"GO_RNA_STABILIZATION",0,"Up",2,1
"GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",0,"Up",2,1
"GO_REGULATION_OF_PROTEIN_HOMODIMERIZATION_ACTIVITY",0,"Up",2,1
"GO_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS",0,"Up",2,1
"GO_MITOCHONDRIAL_DNA_METABOLIC_PROCESS",0,"Up",2,1
"GO_ADULT_BEHAVIOR",0,"Up",2,1
"GO_RETINAL_GANGLION_CELL_AXON_GUIDANCE",0,"Up",2,1
"GO_SPINDLE_LOCALIZATION",0,"Up",2,1
"GO_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE",0,"Up",2,1
"GO_REGULATION_OF_PROTEIN_SUMOYLATION",0,"Up",2,1
"GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS",0,"Up",2,1
"GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0,"Up",2,1
"GO_SPHINGOLIPID_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT",0,"Up",2,1
"GO_LUNG_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_PLATELET_ACTIVATION",0,"Up",2,1
"GO_CYTOSKELETON_ORGANIZATION",0,"Up",2,1
"GO_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR",0,"Up",2,1
"GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL",0,"Up",2,1
"GO_MATURATION_OF_SSU_RRNA",0,"Up",2,1
"GO_RESPONSE_TO_WOUNDING",0,"Up",2,1
"GO_NON_CANONICAL_WNT_SIGNALING_PATHWAY",0,"Up",2,1
"GO_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CELL_GROWTH",0,"Up",2,1
"GO_MODIFIED_AMINO_ACID_TRANSPORT",0,"Up",2,1
"GO_CGMP_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0,"Up",2,1
"GO_ASSOCIATIVE_LEARNING",0,"Up",2,1
"GO_SNORNA_METABOLIC_PROCESS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS",0,"Up",2,1
"GO_COFACTOR_TRANSPORT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION",0,"Up",2,1
"GO_EXOGENOUS_DRUG_CATABOLIC_PROCESS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_PROTEIN_DEACETYLATION",0,"Up",2,1
"GO_OTIC_VESICLE_DEVELOPMENT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION",0,"Up",2,1
"GO_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE",0,"Up",2,1
"GO_PHOSPHOLIPID_DEPHOSPHORYLATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_DNA_REPAIR",0,"Up",2,1
"GO_METAL_ION_TRANSPORT",0,"Up",2,1
"GO_INSULIN_SECRETION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION",0,"Up",2,1
"GO_PREASSEMBLY_OF_GPI_ANCHOR_IN_ER_MEMBRANE",0,"Up",2,1
"GO_NECROTIC_CELL_DEATH",0,"Up",2,1
"GO_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT",0,"Up",2,1
"GO_REGULATION_BY_VIRUS_OF_VIRAL_PROTEIN_LEVELS_IN_HOST_CELL",0,"Up",2,1
"GO_CHROMOSOME_LOCALIZATION",0,"Up",2,1
"GO_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION",0,"Up",2,1
"GO_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS",0,"Up",2,1
"GO_ACTIVATION_OF_GTPASE_ACTIVITY",0,"Up",2,1
"GO_INOSITOL_PHOSPHATE_METABOLIC_PROCESS",0,"Up",2,1
"GO_T_CELL_HOMEOSTASIS",0,"Up",2,1
"GO_HISTONE_METHYLATION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY",0,"Up",2,1
"GO_ALPHA_BETA_T_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME",0,"Up",2,1
"GO_PEPTIDE_CROSS_LINKING",0,"Up",2,1
"GO_PEPTIDYL_SERINE_MODIFICATION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS",0,"Up",2,1
"GO_ROUNDABOUT_SIGNALING_PATHWAY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS",0,"Up",2,1
"GO_GLUTAMATE_METABOLIC_PROCESS",0,"Up",2,1
"GO_SPHINGOMYELIN_METABOLIC_PROCESS",0,"Up",2,1
"GO_TRNA_METABOLIC_PROCESS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_ATPASE_ACTIVITY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_LOCOMOTION",0,"Up",2,1
"GO_REGULATION_OF_DENDRITE_MORPHOGENESIS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_LITHIUM_ION",0,"Up",2,1
"GO_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_VIRAL_PROCESS",0,"Up",2,1
"GO_ERYTHROCYTE_HOMEOSTASIS",0,"Up",2,1
"GO_RESPONSE_TO_HEAT",0,"Up",2,1
"GO_NOTCH_RECEPTOR_PROCESSING",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_CADMIUM_ION",0,"Up",2,1
"GO_SUCKLING_BEHAVIOR",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_KIDNEY_DEVELOPMENT",0,"Up",2,1
"GO_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING",0,"Up",2,1
"GO_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY",0,"Up",2,1
"GO_REGULATION_OF_KINASE_ACTIVITY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION",0,"Up",2,1
"GO_MYELOID_LEUKOCYTE_DIFFERENTIATION",0,"Up",2,1
"GO_PEROXISOME_ORGANIZATION",0,"Up",2,1
"GO_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION",0,"Up",2,1
"GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS",0,"Up",2,1
"GO_POLYOL_METABOLIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER",0,"Up",2,1
"GO_APICAL_JUNCTION_ASSEMBLY",0,"Up",2,1
"GO_LYMPHOCYTE_HOMEOSTASIS",0,"Up",2,1
"GO_SERTOLI_CELL_DEVELOPMENT",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_RNA_SPLICING",0,"Up",2,1
"GO_CELL_CYCLE_PHASE_TRANSITION",0,"Up",2,1
"GO_TISSUE_MORPHOGENESIS",0,"Up",2,1
"GO_ENDOSOME_TO_LYSOSOME_TRANSPORT",0,"Up",2,1
"GO_RESPONSE_TO_ANGIOTENSIN",0,"Up",2,1
"GO_DENDRITIC_SPINE_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_PROTEIN_OLIGOMERIZATION",0,"Up",2,1
"GO_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_CEREBELLAR_PURKINJE_CELL_LAYER_FORMATION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS",0,"Up",2,1
"GO_INOSITOL_PHOSPHATE_CATABOLIC_PROCESS",0,"Up",2,1
"GO_C21_STEROID_HORMONE_METABOLIC_PROCESS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY",0,"Up",2,1
"GO_TRANSMISSION_OF_NERVE_IMPULSE",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_MEMBRANE_FUSION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_TOR_SIGNALING",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_MALE_SEX_DETERMINATION",0,"Up",2,1
"GO_TYPE_B_PANCREATIC_CELL_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_SUPEROXIDE_ANION_GENERATION",0,"Up",2,1
"GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE",0,"Up",2,1
"GO_LYMPHOCYTE_COSTIMULATION",0,"Up",2,1
"GO_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS",0,"Up",2,1
"GO_COFACTOR_METABOLIC_PROCESS",0,"Up",2,1
"GO_BARBED_END_ACTIN_FILAMENT_CAPPING",0,"Up",2,1
"GO_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE",0,"Up",2,1
"GO_3_UTR_MEDIATED_MRNA_STABILIZATION",0,"Up",2,1
"GO_DRUG_CATABOLIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION",0,"Up",2,1
"GO_PRIMITIVE_STREAK_FORMATION",0,"Up",2,1
"GO_RESPONSE_TO_PHENYLPROPANOID",0,"Up",2,1
"GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY",0,"Up",2,1
"GO_CELLULAR_IRON_ION_HOMEOSTASIS",0,"Up",2,1
"GO_CONTRACTILE_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",0,"Up",2,1
"GO_MACROMOLECULE_DEACYLATION",0,"Up",2,1
"GO_TRANSLATIONAL_INITIATION",0,"Up",2,1
"GO_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY",0,"Up",2,1
"GO_SYNAPTIC_TRANSMISSION_CHOLINERGIC",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE",0,"Up",2,1
"GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION",0,"Up",2,1
"GO_PLASMA_MEMBRANE_ORGANIZATION",0,"Up",2,1
"GO_REGULATION_OF_NEUROTRANSMITTER_SECRETION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS",0,"Up",2,1
"GO_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY",0,"Up",2,1
"GO_WHITE_FAT_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_OOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY",0,"Up",2,1
"GO_ALDEHYDE_CATABOLIC_PROCESS",0,"Up",2,1
"GO_RESPONSE_TO_TYPE_I_INTERFERON",0,"Up",2,1
"GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY",0,"Up",2,1
"GO_HYALURONAN_CATABOLIC_PROCESS",0,"Up",2,1
"GO_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_PENTOSE_PHOSPHATE_SHUNT",0,"Up",2,1
"GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_LOCOMOTION",0,"Up",2,1
"GO_NCRNA_3_END_PROCESSING",0,"Up",2,1
"GO_LYMPH_NODE_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_CELLULAR_COMPONENT_SIZE",0,"Up",2,1
"GO_MITOCHONDRIAL_TRANSPORT",0,"Up",2,1
"GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_T_CELL_PROLIFERATION",0,"Up",2,1
"GO_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE_BY_NEUROLOGICAL_SYSTEM_PROCESS",0,"Up",2,1
"GO_PROTEIN_TARGETING",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE",0,"Up",2,1
"GO_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_GLIAL_CELL_DEVELOPMENT",0,"Up",2,1
"GO_MITOCHONDRIAL_TRANSLATION",0,"Up",2,1
"GO_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_STRIATED_MUSCLE_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE",0,"Up",2,1
"GO_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION",0,"Up",2,1
"GO_POLYOL_CATABOLIC_PROCESS",0,"Up",2,1
"GO_SECOND_MESSENGER_MEDIATED_SIGNALING",0,"Up",2,1
"GO_CELL_CELL_SIGNALING",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_COAGULATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY",0,"Up",2,1
"GO_LUNG_MORPHOGENESIS",0,"Up",2,1
"GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_OXIDATIVE_DEMETHYLATION",0,"Up",2,1
"GO_REGULATION_OF_MACROPHAGE_ACTIVATION",0,"Up",2,1
"GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MAPK_CASCADE",0,"Up",2,1
"GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS",0,"Up",2,1
"GO_L_AMINO_ACID_TRANSPORT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_ACTION_POTENTIAL",0,"Up",2,1
"GO_REGULATION_OF_MUSCLE_CONTRACTION",0,"Up",2,1
"GO_REGULATION_OF_CHOLESTEROL_EFFLUX",0,"Up",2,1
"GO_REGULATION_OF_EXOCYTOSIS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_ANION_TRANSMEMBRANE_TRANSPORT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE",0,"Up",2,1
"GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL",0,"Up",2,1
"GO_RENAL_VESICLE_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_BODY_FLUID_LEVELS",0,"Up",2,1
"GO_REGULATION_OF_HORMONE_LEVELS",0,"Up",2,1
"GO_BONE_CELL_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_DEFENSE_RESPONSE",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_HEART_GROWTH",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION",0,"Up",2,1
"GO_VESICLE_TARGETING",0,"Up",2,1
"GO_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",0,"Up",2,1
"GO_LAYER_FORMATION_IN_CEREBRAL_CORTEX",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION",0,"Up",2,1
"GO_SEX_DETERMINATION",0,"Up",2,1
"GO_OLIGOSACCHARIDE_CATABOLIC_PROCESS",0,"Up",2,1
